sulli	0.378	0.550	0.370
sulphur	0.260	0.450	0.233
sultan	0.529	0.423	0.821
sultri	0.735	0.696	0.627
sum	0.792	0.340	0.420
summarili	0.469	0.431	0.543
summar	0.590	0.323	0.471
summari	0.729	0.260	0.427
summat	0.766	0.337	0.594
summer	0.812	0.373	0.550
summerh	0.796	0.308	0.443
summertim	0.837	0.500	0.455
summit	0.625	0.618	0.764
summon	0.521	0.560	0.664
summon	0.552	0.604	0.598
sumo	0.480	0.394	0.564
sump	0.365	0.451	0.340
sumptuous	0.698	0.550	0.555
sun	0.877	0.400	0.681
sunbeam	0.729	0.440	0.505
sunburn	0.061	0.755	0.447
sunda	0.743	0.414	0.404
sunday	0.776	0.196	0.394
sundial	0.643	0.225	0.406
sundown	0.812	0.276	0.445
sundri	0.543	0.369	0.407
sunflow	0.878	0.231	0.270
sunglass	0.684	0.264	0.324
sunglass	0.844	0.443	0.364
sunk	0.146	0.531	0.185
sunken	0.103	0.476	0.173
sunless	0.245	0.280	0.273
sunlight	0.906	0.407	0.639
sunni	0.740	0.348	0.481
sunri	0.823	0.347	0.640
sunroof	0.681	0.325	0.425
sunscreen	0.656	0.387	0.462
sunset	0.875	0.231	0.298
sunshin	0.885	0.297	0.769
suntan	0.620	0.510	0.366
sunup	0.760	0.304	0.620
sup	0.551	0.358	0.385
super	0.844	0.663	0.780
superannu	0.448	0.412	0.562
superb	0.980	0.708	0.852
superfici	0.357	0.407	0.309
superflu	0.316	0.469	0.393
superhero	0.910	0.820	0.893
superhuman	0.810	0.745	0.895
superimpo	0.490	0.529	0.683
superintend	0.592	0.570	0.942
superior	0.801	0.697	0.940
superior	0.582	0.602	0.959
superl	0.714	0.566	0.737
superman	0.945	0.794	0.929
supermarket	0.690	0.547	0.571
supermodel	0.880	0.663	0.698
supernat	0.500	0.500	0.565
supernatur	0.622	0.824	0.733
supernova	0.729	0.673	0.827
superposit	0.480	0.570	0.806
superpow	0.806	0.784	0.972
super	0.479	0.510	0.518
superstar	0.885	0.860	0.880
superstit	0.177	0.640	0.418
superst	0.281	0.545	0.514
superstor	0.719	0.600	0.640
supervi	0.698	0.555	0.889
supervi	0.459	0.578	0.825
supervisor	0.615	0.479	0.933
supper	0.708	0.429	0.552
suppertim	0.792	0.388	0.461
supplant	0.344	0.558	0.463
suppl	0.812	0.528	0.436
supplement	0.745	0.406	0.491
supplement	0.604	0.404	0.555
supplementari	0.625	0.352	0.541
supplic	0.469	0.570	0.309
supplier	0.615	0.462	0.736
suppli	0.698	0.390	0.595
suppli	0.708	0.519	0.603
support	0.811	0.472	0.737
support	0.853	0.408	0.613
support	0.721	0.510	0.698
support	0.763	0.539	0.558
support	0.634	0.490	0.764
support	0.875	0.420	0.635
suppo	0.551	0.343	0.348
suppo	0.296	0.378	0.379
suppo	0.449	0.451	0.357
supposit	0.531	0.408	0.526
suppress	0.281	0.559	0.509
suppress	0.267	0.541	0.537
supremaci	0.794	0.706	0.943
suprem	0.812	0.700	0.974
suprem	0.833	0.725	0.897
surcharg	0.375	0.528	0.500
sure	0.724	0.270	0.793
sureti	0.776	0.365	0.750
surf	0.847	0.650	0.500
surfac	0.448	0.375	0.604
surfboard	0.729	0.730	0.387
surfer	0.704	0.701	0.554
surg	0.449	0.684	0.500
surgeon	0.500	0.598	0.793
surgeri	0.286	0.769	0.600
surgic	0.327	0.696	0.723
sur	0.221	0.469	0.493
surmi	0.529	0.400	0.347
surnam	0.670	0.250	0.493
surpass	0.719	0.660	0.720
surplus	0.602	0.680	0.630
surpri	0.875	0.875	0.562
surpri	0.784	0.855	0.539
surpri	0.875	0.769	0.632
surpri	0.888	0.790	0.692
surpri	0.847	0.793	0.819
surreal	0.550	0.529	0.670
surrend	0.115	0.396	0.186
surrend	0.198	0.411	0.245
surrog	0.406	0.590	0.472
surround	0.542	0.623	0.627
surround	0.531	0.422	0.669
surround	0.600	0.346	0.492
surveil	0.365	0.720	0.718
survey	0.580	0.357	0.379
survey	0.488	0.455	0.682
surveyor	0.545	0.337	0.648
surviv	0.541	0.798	0.879
surviv	0.770	0.824	0.726
surviv	0.646	0.836	0.721
survivor	0.677	0.750	0.815
suscept	0.458	0.627	0.364
suscept	0.438	0.449	0.304
sushi	0.698	0.343	0.394
suspect	0.133	0.750	0.509
suspect	0.173	0.755	0.452
suspend	0.240	0.320	0.368
suspend	0.224	0.402	0.368
suspend	0.391	0.333	0.500
suspen	0.286	0.775	0.402
suspen	0.288	0.530	0.426
suspicion	0.204	0.711	0.377
suspicion	0.208	0.745	0.500
suspici	0.153	0.745	0.431
sustain	0.635	0.358	0.593
sustain	0.649	0.340	0.580
susten	0.820	0.519	0.679
sutur	0.240	0.510	0.510
suv	0.552	0.431	0.446
sux	0.406	0.531	0.331
swab	0.470	0.364	0.259
swag	0.656	0.676	0.654
swagger	0.333	0.731	0.538
swallow	0.466	0.608	0.436
swami	0.510	0.547	0.491
swamp	0.245	0.425	0.235
swamp	0.156	0.480	0.270
swampi	0.306	0.390	0.412
swan	0.781	0.225	0.357
swank	0.490	0.500	0.442
swap	0.552	0.500	0.509
swarm	0.302	0.735	0.458
swarm	0.375	0.600	0.435
swastika	0.316	0.472	0.491
swat	0.380	0.694	0.571
sway	0.690	0.596	0.721
swear	0.601	0.577	0.658
swear	0.333	0.559	0.586
sweat	0.388	0.579	0.297
sweater	0.704	0.245	0.295
sweat	0.292	0.667	0.265
sweatshirt	0.510	0.368	0.353
sweatshop	0.385	0.797	0.602
sweati	0.281	0.540	0.304
sweep	0.448	0.385	0.383
sweeper	0.470	0.549	0.414
sweep	0.344	0.431	0.355
sweet	0.668	0.418	0.382
sweeten	0.908	0.455	0.423
sweeten	0.940	0.461	0.398
sweeten	0.670	0.333	0.330
sweetest	0.959	0.500	0.370
sweetheart	0.959	0.423	0.509
sweeti	0.990	0.549	0.560
sweet	0.906	0.474	0.528
sweet	0.910	0.422	0.321
swell	0.360	0.679	0.348
swell	0.323	0.608	0.250
swelter	0.204	0.644	0.362
swerv	0.276	0.612	0.357
swift	0.760	0.776	0.698
swift	0.660	0.885	0.618
swig	0.604	0.481	0.406
swill	0.427	0.528	0.322
swim	0.688	0.461	0.529
swimmer	0.657	0.698	0.610
swim	0.760	0.559	0.524
swimsuit	0.740	0.373	0.269
swindl	0.122	0.740	0.439
swindler	0.125	0.721	0.575
swine	0.340	0.519	0.277
swing	0.602	0.510	0.481
swinger	0.459	0.778	0.482
swing	0.656	0.510	0.312
swipe	0.573	0.450	0.266
swirl	0.490	0.726	0.639
swish	0.562	0.510	0.474
switch	0.500	0.538	0.509
switchblad	0.357	0.596	0.528
switchboard	0.571	0.519	0.558
swivel	0.562	0.480	0.500
swollen	0.236	0.510	0.277
swoon	0.292	0.510	0.160
swoop	0.479	0.618	0.446
sword	0.438	0.653	0.713
swordfish	0.564	0.520	0.442
swordplay	0.616	0.750	0.528
swordsman	0.395	0.857	0.696
sycamor	0.500	0.401	0.527
syllabl	0.448	0.250	0.417
syllabus	0.736	0.370	0.643
symbiot	0.832	0.425	0.406
symbol	0.643	0.388	0.527
symbol	0.670	0.385	0.574
symbol	0.582	0.385	0.648
symbol	0.688	0.347	0.640
symbol	0.633	0.327	0.673
symmetr	0.745	0.212	0.588
symmetr	0.542	0.263	0.569
symmetri	0.604	0.274	0.500
sympathet	0.796	0.434	0.609
sympath	0.770	0.627	0.644
sympathi	0.827	0.497	0.634
symphon	0.775	0.545	0.566
symphoni	0.765	0.490	0.600
symposium	0.573	0.394	0.644
symptom	0.380	0.529	0.434
symptomat	0.367	0.434	0.491
synagogu	0.531	0.300	0.544
synap	0.660	0.471	0.491
synapt	0.573	0.553	0.622
sync	0.802	0.440	0.670
synchron	0.781	0.361	0.654
synchron	0.600	0.538	0.545
syncop	0.245	0.538	0.398
syndic	0.439	0.491	0.673
syndrom	0.229	0.510	0.246
synergist	0.571	0.550	0.547
synergi	0.667	0.510	0.720
synod	0.469	0.377	0.574
synonym	0.615	0.210	0.433
synonym	0.480	0.323	0.400
synopsi	0.541	0.390	0.482
synopt	0.561	0.510	0.596
syntax	0.531	0.346	0.559
synthesi	0.604	0.315	0.377
synth	0.500	0.410	0.592
synthet	0.396	0.350	0.519
syphili	0.071	0.606	0.245
syre	0.250	0.680	0.330
syrup	0.620	0.223	0.318
system	0.615	0.346	0.764
systemat	0.617	0.444	0.594
systemat	0.690	0.390	0.651
t-shirt	0.815	0.286	0.284
tab	0.594	0.208	0.308
tabasco	0.375	0.546	0.404
tabbi	0.510	0.426	0.387
tabernacl	0.408	0.480	0.605
tabl	0.551	0.170	0.284
tableau	0.531	0.302	0.321
tablecloth	0.480	0.165	0.215
tablespoon	0.490	0.353	0.245
tablet	0.562	0.330	0.438
tablewar	0.677	0.250	0.276
tabloid	0.438	0.365	0.444
taboo	0.198	0.794	0.482
tabular	0.438	0.330	0.462
tabul	0.480	0.403	0.598
tabul	0.396	0.346	0.526
tachomet	0.398	0.394	0.518
tacit	0.459	0.340	0.473
tack	0.365	0.431	0.431
tackl	0.365	0.686	0.569
tackl	0.438	0.612	0.569
tackl	0.480	0.694	0.613
tacki	0.245	0.490	0.373
taco	0.561	0.353	0.277
tact	0.550	0.417	0.417
tact	0.704	0.292	0.537
tactic	0.531	0.434	0.798
tactic	0.594	0.481	0.684
tactic	0.583	0.676	0.774
tactil	0.573	0.410	0.491
tad	0.459	0.240	0.250
tadpol	0.350	0.434	0.218
taffeta	0.604	0.279	0.405
taffi	0.448	0.431	0.204
tag	0.612	0.353	0.375
tail	0.480	0.272	0.293
tail	0.438	0.358	0.351
tailgat	0.323	0.340	0.398
tail	0.439	0.311	0.446
taillight	0.479	0.367	0.283
tailor	0.573	0.206	0.450
tailor	0.673	0.540	0.566
tailpip	0.460	0.429	0.409
taint	0.141	0.425	0.226
take	0.828	0.537	0.348
takeoff	0.755	0.884	0.626
takeout	0.736	0.392	0.368
takeov	0.663	0.531	0.861
taker	0.375	0.521	0.618
talcum	0.500	0.196	0.291
tale	0.663	0.300	0.336
talent	0.959	0.607	0.811
talent	0.939	0.635	0.938
talisman	0.704	0.542	0.642
talk	0.833	0.346	0.594
talkat	0.562	0.673	0.535
talker	0.500	0.604	0.552
tall	0.725	0.591	0.538
talli	0.551	0.290	0.402
tallow	0.344	0.283	0.290
talli	0.542	0.420	0.518
talon	0.344	0.569	0.475
talon	0.320	0.698	0.525
tambourin	0.622	0.548	0.348
tame	0.560	0.604	0.642
tamer	0.385	0.783	0.815
tame	0.569	0.514	0.575
tamper	0.184	0.802	0.545
tampon	0.396	0.394	0.345
tan	0.643	0.460	0.444
tandem	0.552	0.406	0.485
tang	0.594	0.383	0.340
tangent	0.573	0.373	0.454
tangerin	0.571	0.271	0.395
tangibl	0.646	0.350	0.679
tangl	0.354	0.545	0.254
tangl	0.260	0.539	0.316
tango	0.622	0.560	0.430
tank	0.431	0.454	0.634
tank top	0.610	0.371	0.371
tanker	0.520	0.647	0.713
tan	0.615	0.550	0.491
tantal	0.525	0.788	0.625
tantamount	0.633	0.288	0.670
tantrum	0.219	0.817	0.404
taoism	0.490	0.250	0.456
tap	0.461	0.370	0.349
tape	0.531	0.277	0.254
tape measur	0.406	0.250	0.360
taper	0.541	0.410	0.415
taper	0.344	0.380	0.237
tapestri	0.520	0.176	0.362
tapeworm	0.357	0.334	0.331
tapioca	0.594	0.297	0.324
tap	0.448	0.378	0.409
tar	0.438	0.440	0.570
tarantula	0.260	0.718	0.544
tardi	0.296	0.452	0.260
tardi	0.204	0.592	0.293
target	0.633	0.573	0.798
target	0.573	0.537	0.573
target	0.510	0.420	0.580
tariff	0.459	0.402	0.491
tarmac	0.357	0.302	0.398
tarnish	0.204	0.441	0.342
tarot	0.479	0.422	0.430
tarp	0.479	0.210	0.364
tarri	0.392	0.413	0.388
tart	0.719	0.380	0.219
tartan	0.448	0.423	0.389
tartar	0.214	0.351	0.212
task	0.550	0.353	0.500
tassel	0.552	0.330	0.307
tast	0.802	0.406	0.465
tast	0.918	0.458	0.625
tasteless	0.146	0.196	0.148
tast	0.781	0.603	0.600
tasti	0.959	0.786	0.555
tat	0.429	0.380	0.404
tattler	0.417	0.530	0.434
tattlet	0.633	0.406	0.317
tattoo	0.490	0.602	0.525
taught	0.814	0.481	0.642
taunt	0.083	0.696	0.355
taup	0.406	0.340	0.386
taut	0.432	0.704	0.457
tavern	0.516	0.577	0.475
tawdri	0.375	0.510	0.398
tawni	0.551	0.398	0.400
tax	0.260	0.481	0.534
tax	0.255	0.456	0.500
taxi	0.542	0.362	0.430
taxicab	0.479	0.430	0.355
taxonomi	0.370	0.410	0.630
taxpay	0.592	0.528	0.647
tea	0.698	0.163	0.370
teach	0.840	0.510	0.852
teacher	0.760	0.404	0.885
teach	0.822	0.444	0.736
teacup	0.633	0.135	0.277
teahous	0.802	0.314	0.288
teal	0.540	0.293	0.321
team	0.708	0.461	0.688
teamjesus	0.673	0.453	0.536
teammat	0.865	0.449	0.660
teamwork	0.918	0.490	0.773
teapot	0.479	0.110	0.309
tear	0.404	0.620	0.327
tear	0.208	0.500	0.184
tearsofjoy	0.926	0.740	0.455
teari	0.167	0.473	0.216
tea	0.317	0.790	0.432
teaser	0.510	0.558	0.534
tea	0.235	0.725	0.352
teaspoon	0.521	0.330	0.221
teat	0.612	0.469	0.328
teatim	0.847	0.159	0.339
tech	0.684	0.491	0.732
technic	0.510	0.490	0.736
technic	0.632	0.471	0.661
technician	0.592	0.510	0.713
techniqu	0.760	0.414	0.593
techno	0.561	0.539	0.500
technolog	0.680	0.452	0.815
technolog	0.776	0.490	0.825
ted	0.712	0.453	0.336
teddy bear	0.890	0.170	0.192
tedious	0.104	0.406	0.241
tedium	0.224	0.331	0.298
tee	0.459	0.373	0.377
teem	0.582	0.550	0.727
teen	0.729	0.531	0.568
teenag	0.781	0.593	0.527
teen	0.653	0.660	0.440
teensi	0.520	0.427	0.347
teeni	0.427	0.418	0.216
teeth	0.520	0.388	0.427
teeth	0.396	0.471	0.474
teflon	0.354	0.245	0.434
telegram	0.561	0.542	0.550
telegraph	0.594	0.423	0.400
telekinesi	0.582	0.646	0.667
telemetri	0.460	0.382	0.611
telepath	0.602	0.490	0.642
telepathi	0.594	0.510	0.588
telephon	0.694	0.520	0.425
telescop	0.531	0.340	0.500
telescop	0.490	0.290	0.660
telethon	0.643	0.641	0.473
teletyp	0.532	0.392	0.455
televi	0.625	0.519	0.518
televi	0.633	0.391	0.547
tell	0.551	0.350	0.457
teller	0.500	0.395	0.443
tell	0.719	0.441	0.527
telltal	0.240	0.663	0.426
temp	0.490	0.440	0.314
temper	0.633	0.623	0.818
tempera	0.458	0.318	0.245
tempera	0.420	0.625	0.703
tempera	0.316	0.774	0.608
temper	0.500	0.294	0.639
temper	0.469	0.394	0.593
temperatur	0.521	0.559	0.473
temper	0.583	0.437	0.667
tempest	0.245	0.843	0.653
templat	0.479	0.311	0.411
templ	0.612	0.269	0.660
tempo	0.582	0.337	0.500
tempor	0.500	0.413	0.360
temporarili	0.500	0.365	0.373
temporari	0.458	0.415	0.324
tempt	0.210	0.677	0.500
temptat	0.365	0.817	0.560
tempt	0.615	0.740	0.519
temptress	0.427	0.787	0.667
ten	0.562	0.260	0.406
tenabl	0.741	0.412	0.636
tenaci	0.724	0.658	0.692
tenac	0.740	0.657	0.889
tenanc	0.500	0.458	0.605
tenant	0.385	0.360	0.398
tend	0.604	0.398	0.412
tendenc	0.684	0.500	0.675
tender	0.630	0.520	0.509
tenderfoot	0.469	0.421	0.438
tender	0.949	0.276	0.367
tend	0.622	0.556	0.594
tendon	0.341	0.271	0.463
tenement	0.470	0.384	0.550
tenet	0.667	0.333	0.636
tenet	0.734	0.357	0.667
tenfold	0.469	0.418	0.500
tenni	0.622	0.519	0.431
tenor	0.587	0.451	0.500
ten	0.396	0.439	0.655
tensil	0.458	0.510	0.618
tension	0.304	0.810	0.529
tent	0.510	0.275	0.333
tentacl	0.370	0.559	0.398
tentat	0.582	0.657	0.534
tenth	0.510	0.349	0.382
tenth	0.406	0.294	0.284
tenuous	0.398	0.263	0.276
tenur	0.615	0.472	0.611
tepe	0.500	0.337	0.373
tepid	0.337	0.327	0.237
tequila	0.612	0.710	0.536
teriyaki	0.646	0.449	0.431
term	0.450	0.255	0.598
termin	0.316	0.434	0.483
termin	0.171	0.410	0.441
termin	0.344	0.472	0.545
termin	0.370	0.663	0.737
terminolog	0.612	0.284	0.566
terminus	0.281	0.382	0.615
termit	0.265	0.480	0.408
term	0.490	0.362	0.645
tern	0.573	0.365	0.309
ternari	0.550	0.406	0.480
terrac	0.615	0.269	0.411
terrain	0.540	0.300	0.472
terrestri	0.542	0.413	0.582
terribl	0.061	0.849	0.604
terribl	0.061	0.731	0.430
terrier	0.562	0.540	0.431
terrif	0.859	0.650	0.821
terrifi	0.090	0.902	0.387
terrifi	0.083	0.923	0.500
terrifi	0.052	0.889	0.509
terrifi	0.031	0.836	0.602
territori	0.405	0.600	0.766
territori	0.625	0.469	0.676
terror	0.069	0.902	0.415
terror	0.060	0.971	0.673
terrorist	0.019	0.930	0.679
terrorist	0.062	0.967	0.688
terror	0.041	0.907	0.577
ter	0.542	0.393	0.409
tertiari	0.500	0.350	0.431
test	0.449	0.500	0.509
testament	0.594	0.420	0.806
testicl	0.458	0.651	0.410
testicular	0.388	0.680	0.453
testifi	0.521	0.650	0.741
testimoni	0.541	0.538	0.750
testimoni	0.615	0.578	0.643
testosteron	0.573	0.840	0.775
testi	0.135	0.640	0.357
tetanus	0.133	0.577	0.368
tether	0.323	0.620	0.407
tether	0.260	0.472	0.351
tetrahedr	0.595	0.468	0.423
text	0.604	0.157	0.402
textbook	0.622	0.235	0.526
textil	0.604	0.235	0.395
textur	0.660	0.296	0.445
textur	0.615	0.215	0.412
tgif	0.542	0.471	0.436
thank	0.958	0.353	0.526
thank	0.969	0.344	0.714
thankgod	0.823	0.451	0.466
thank	0.917	0.538	0.658
thankless	0.146	0.500	0.497
thank	0.918	0.472	0.461
thanksalot	0.908	0.428	0.525
thanksgiv	0.927	0.449	0.637
thankyougod	0.900	0.446	0.651
thankyoujesus	0.878	0.406	0.604
thankyoulord	0.809	0.388	0.466
thatch	0.337	0.245	0.161
thatmoment	0.667	0.389	0.340
thaumaturgi	0.510	0.546	0.618
thaw	0.438	0.321	0.327
theater	0.760	0.635	0.516
theatric	0.720	0.690	0.546
theatric	0.694	0.539	0.486
thebest	0.760	0.596	0.719
theft	0.135	0.867	0.394
theism	0.460	0.431	0.481
theistic	0.397	0.365	0.509
thelif	0.688	0.566	0.629
thelittleth	0.571	0.240	0.324
theme	0.541	0.176	0.427
theocraci	0.490	0.427	0.722
theocrat	0.380	0.480	0.605
theologian	0.521	0.304	0.759
theolog	0.480	0.363	0.683
theolog	0.448	0.330	0.711
theorem	0.500	0.296	0.615
theoret	0.615	0.270	0.546
theori	0.583	0.314	0.529
therapeut	0.625	0.275	0.680
therapeut	0.552	0.343	0.625
therapist	0.468	0.430	0.679
therapi	0.490	0.353	0.607
thereabout	0.427	0.365	0.285
thereof	0.542	0.265	0.281
therewith	0.462	0.317	0.398
thermal	0.480	0.360	0.509
thermocoupl	0.406	0.406	0.422
thermodynam	0.510	0.594	0.678
thermomet	0.400	0.327	0.473
thermo	0.582	0.255	0.328
thermostat	0.439	0.480	0.321
thesaurus	0.520	0.480	0.509
thesi	0.583	0.582	0.552
thick	0.449	0.433	0.596
thicken	0.406	0.398	0.509
thicken	0.448	0.355	0.434
thicket	0.385	0.373	0.324
thick	0.552	0.370	0.443
thief	0.088	0.888	0.443
thigh	0.469	0.433	0.588
thimbl	0.490	0.192	0.218
thin	0.469	0.337	0.356
thing	0.449	0.222	0.260
thing	0.519	0.250	0.368
thingi	0.458	0.312	0.158
think	0.786	0.408	0.618
thinker	0.706	0.386	0.764
think	0.720	0.308	0.595
third	0.551	0.187	0.304
third	0.402	0.327	0.345
thirst	0.298	0.519	0.307
thirsti	0.281	0.660	0.310
thirteen	0.459	0.385	0.331
thirteenth	0.408	0.330	0.425
thirti	0.562	0.349	0.316
thistl	0.427	0.423	0.357
thither	0.500	0.270	0.316
thong	0.467	0.596	0.269
thorn	0.296	0.541	0.427
thorni	0.177	0.690	0.500
thorough	0.467	0.350	0.558
thoroughbr	0.669	0.740	0.716
thoroughfar	0.582	0.481	0.490
thought	0.780	0.315	0.571
thought	0.667	0.290	0.527
thought	0.867	0.269	0.667
thoughtless	0.194	0.580	0.452
thought	0.745	0.382	0.691
thousand	0.663	0.355	0.480
thrash	0.260	0.510	0.472
thread	0.646	0.184	0.209
threat	0.135	0.865	0.667
threaten	0.104	0.958	0.590
threaten	0.052	0.928	0.354
threaten	0.071	0.875	0.652
three	0.653	0.225	0.377
threefold	0.521	0.400	0.534
threesom	0.490	0.676	0.560
thresh	0.490	0.417	0.500
threshold	0.531	0.519	0.575
thrice	0.469	0.442	0.462
thrift	0.760	0.217	0.649
thrifti	0.604	0.380	0.676
thrill	0.888	0.837	0.711
thrill	0.898	0.818	0.807
thriller	0.490	0.796	0.645
thrill	0.930	0.827	0.782
thrive	0.948	0.529	0.772
thrive	0.865	0.521	0.779
throat	0.350	0.538	0.346
throb	0.500	0.673	0.556
throb	0.645	0.808	0.491
throe	0.146	0.760	0.235
throne	0.724	0.606	0.887
throng	0.480	0.810	0.706
throttl	0.562	0.804	0.750
throw	0.344	0.770	0.623
throwback	0.280	0.454	0.356
thrower	0.470	0.690	0.717
thrown	0.500	0.550	0.619
thrush	0.306	0.490	0.454
thrust	0.510	0.647	0.663
thruster	0.698	0.812	0.719
thud	0.255	0.686	0.620
thug	0.240	0.882	0.667
thumb	0.673	0.271	0.361
thumbprint	0.510	0.347	0.451
thump	0.280	0.792	0.608
thumper	0.354	0.623	0.457
thump	0.214	0.755	0.566
thunder	0.296	0.916	0.526
thunderbolt	0.418	0.719	0.642
thunderclap	0.390	0.833	0.607
thunder	0.337	0.778	0.700
thunderstorm	0.135	0.860	0.784
thunderstruck	0.194	0.716	0.509
thwart	0.281	0.684	0.409
thx	0.562	0.425	0.461
thyme	0.561	0.255	0.325
thyroid	0.234	0.455	0.373
tiara	0.719	0.300	0.472
tibia	0.450	0.302	0.425
tic	0.271	0.438	0.250
tick	0.521	0.386	0.412
tick	0.469	0.386	0.455
ticker	0.479	0.471	0.509
ticket	0.684	0.387	0.434
tickl	0.760	0.727	0.342
tickl	0.755	0.707	0.364
ticklish	0.823	0.814	0.345
tidal	0.592	0.539	0.519
tidal wav	0.240	0.894	0.736
tidbit	0.552	0.382	0.385
tide	0.541	0.556	0.420
tide	0.610	0.510	0.694
tidi	0.760	0.208	0.647
tie	0.663	0.464	0.431
tier	0.520	0.245	0.560
tiff	0.531	0.415	0.343
tiger	0.479	0.765	0.664
tighten	0.388	0.487	0.627
tight	0.344	0.606	0.759
tightrop	0.354	0.653	0.279
tight	0.583	0.343	0.269
tild	0.520	0.314	0.321
tile	0.429	0.245	0.348
tile	0.600	0.330	0.315
till	0.490	0.327	0.319
tillag	0.552	0.591	0.540
tiller	0.448	0.410	0.290
tilt	0.365	0.549	0.463
tilt	0.459	0.384	0.340
timber	0.332	0.202	0.386
timberland	0.550	0.415	0.571
timbr	0.460	0.480	0.296
time	0.604	0.288	0.609
timeless	0.408	0.468	0.583
time	0.760	0.404	0.582
time	0.865	0.387	0.591
timeout	0.344	0.433	0.322
timepiec	0.650	0.279	0.461
timer	0.469	0.433	0.500
time	0.490	0.279	0.439
timet	0.561	0.189	0.491
timewast	0.391	0.535	0.291
timid	0.327	0.276	0.132
timid	0.333	0.358	0.153
time	0.521	0.311	0.577
tin	0.469	0.370	0.217
tinctur	0.440	0.360	0.402
tine	0.438	0.373	0.284
tinfoil	0.448	0.284	0.311
ting	0.469	0.292	0.264
tingl	0.460	0.560	0.264
tingl	0.427	0.615	0.340
tinker	0.396	0.528	0.275
tinker	0.531	0.490	0.448
tinkl	0.562	0.529	0.356
tinkl	0.612	0.530	0.324
tinnitus	0.384	0.536	0.411
tinsel	0.663	0.521	0.473
tint	0.582	0.292	0.273
tini	0.479	0.196	0.125
tip	0.708	0.221	0.518
tipper	0.427	0.571	0.431
tipster	0.490	0.462	0.490
tipsi	0.510	0.625	0.570
tipto	0.510	0.490	0.407
tirad	0.378	0.587	0.532
tire	0.438	0.385	0.381
tire	0.125	0.317	0.191
tire	0.387	0.408	0.242
tiredofit	0.300	0.270	0.204
tireless	0.657	0.750	0.645
tiresom	0.240	0.542	0.153
tire	0.153	0.510	0.176
tissu	0.558	0.236	0.345
tistheseason	0.646	0.548	0.435
tit	0.402	0.539	0.388
titan	0.598	0.653	0.811
titan	0.427	0.786	0.795
titanium	0.520	0.470	0.704
tith	0.507	0.276	0.385
titl	0.708	0.356	0.574
titl	0.677	0.240	0.658
titti	0.561	0.548	0.294
titular	0.704	0.385	0.760
toad	0.302	0.452	0.196
toast	0.740	0.382	0.356
toaster	0.542	0.337	0.387
toasti	0.698	0.461	0.396
tobacco	0.327	0.546	0.387
tobi	0.427	0.375	0.330
tod	0.469	0.330	0.384
today	0.806	0.306	0.362
toddler	0.812	0.469	0.368
toe	0.406	0.221	0.293
toenail	0.530	0.380	0.306
toff	0.658	0.510	0.396
tofu	0.521	0.330	0.283
toga	0.698	0.393	0.373
togeth	0.874	0.392	0.658
togeth	0.906	0.360	0.635
toil	0.558	0.510	0.583
toilet	0.490	0.290	0.233
toil	0.480	0.710	0.482
token	0.510	0.418	0.414
toler	0.750	0.350	0.374
toler	0.875	0.206	0.649
toler	0.765	0.192	0.618
toler	0.724	0.430	0.588
toler	0.776	0.442	0.727
toll	0.296	0.422	0.453
tomahawk	0.510	0.642	0.504
tomato	0.550	0.183	0.275
tomato	0.615	0.240	0.272
tomb	0.112	0.500	0.343
tombston	0.204	0.441	0.311
tomcat	0.520	0.412	0.386
tome	0.429	0.316	0.492
tomorrow	0.792	0.377	0.407
ton	0.560	0.418	0.604
tone	0.551	0.355	0.411
toner	0.448	0.300	0.368
tong	0.475	0.480	0.370
tong	0.500	0.459	0.321
tongu	0.542	0.432	0.482
tonic	0.541	0.360	0.500
tonnag	0.323	0.382	0.590
tonsil	0.347	0.373	0.283
toocold	0.420	0.550	0.379
tool	0.490	0.350	0.594
toolbox	0.531	0.316	0.472
tool	0.510	0.406	0.634
toomuchtodo	0.420	0.688	0.355
toot	0.500	0.481	0.373
tooth	0.439	0.250	0.367
toothach	0.188	0.853	0.412
toothbrush	0.517	0.330	0.321
tooth	0.449	0.394	0.352
toothless	0.312	0.541	0.272
toothpast	0.510	0.290	0.371
toothpick	0.561	0.216	0.185
toot	0.552	0.480	0.451
top	0.760	0.400	0.554
topaz	0.643	0.325	0.384
topic	0.520	0.276	0.427
topic	0.561	0.340	0.500
topless	0.625	0.765	0.414
topograph	0.604	0.378	0.558
topograph	0.438	0.350	0.538
topographi	0.469	0.357	0.506
toppl	0.198	0.820	0.573
topsid	0.708	0.466	0.598
tor	0.337	0.430	0.418
torch	0.531	0.630	0.545
torment	0.057	0.750	0.387
torment	0.071	0.855	0.323
torn	0.153	0.510	0.283
tornado	0.260	0.896	0.784
torpedo	0.219	0.794	0.707
torqu	0.466	0.375	0.406
torrent	0.541	0.745	0.676
torrid	0.281	0.625	0.517
torsion	0.312	0.651	0.402
torso	0.408	0.394	0.473
tort	0.229	0.635	0.455
tortious	0.312	0.724	0.491
tortoi	0.673	0.078	0.250
tortuous	0.194	0.755	0.382
tortur	0.115	0.878	0.555
tortur	0.062	0.890	0.361
toss	0.418	0.725	0.575
tot	0.602	0.431	0.311
total	0.771	0.286	0.714
total	0.688	0.443	0.717
total	0.820	0.422	0.702
tote	0.510	0.398	0.625
totem	0.639	0.350	0.571
touch	0.646	0.477	0.455
touchdown	0.667	0.770	0.586
